City,Year,Brand,Car Name,Car model,Car Price,KM,Owner,Car Type,Car link
Bengaluru,2010,Maruti,Alto K10 ,Manual,"₹2,63,799","30,034 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2010-cars-bengaluru-1029776869/
Bengaluru,2017,Maruti,Alto 800 ,Manual,"₹3,00,199","38,078 km",3rd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-bengaluru-1029147502/
Bengaluru,2014,Renault,Duster  ,Manual,"₹6,83,399","75,602 km",1st Owner,Diesel,https://www.cars24.com/buy-used-renault-duster-2014-cars-bengaluru-10212794798/
Bengaluru,2019,Hyundai,VENUE  ,Automatic,"₹11,75,699","28,397 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-venue-2019-cars-bengaluru-1022642164/
Bengaluru,2011,Hyundai,i10  ,Manual,"₹3,13,599","81,853 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2011-cars-bengaluru-10242491793/
Bengaluru,2011,Maruti,Alto K10 ,Manual,"₹2,32,199","43,174 km",1st Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2011-cars-bengaluru-10292894712/
Bengaluru,2013,Maruti,Alto 800 ,Manual,"₹2,70,299","46,716 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2013-cars-bengaluru-1026940263/
Bengaluru,2013,Honda,City  ,Manual,"₹5,90,599","30,154 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-honda-city-2013-cars-bengaluru-1024854963/
Bengaluru,2019,Tata,Tiago  ,Manual,"₹5,85,299","16,513 km",1st Owner,Petrol,https://www.cars24.com/buy-used-tata-tiago-2019-cars-bengaluru-10274691797/
Bengaluru,2017,Maruti,Celerio  ,Manual,"₹5,09,999","5,597 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-bengaluru-10292593773/
Bengaluru,2017,Maruti,Alto 800 ,Manual,"₹3,33,699","15,223 km",2nd Owner,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2017-cars-bengaluru-1022890264/
