City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type,Car link
New_Delhi,2020,Maruti,S PRESSO ,Manual,456099,"11,396",1,Petrol,https://www.cars24.com/buy-used-maruti-s-presso-2020-cars-noida-1126975367/
New_Delhi,2015,Audi,A6  ,Automatic,1995599,"77,157",2,Diesel,https://www.cars24.com/buy-used-audi-a6-2015-cars-noida-1051344862/
New_Delhi,2015,Audi,A6  ,Automatic,1901999,"39,292",2,Diesel,https://www.cars24.com/buy-used-audi-a6-2015-cars-noida-1053297861/
New_Delhi,2017,Hyundai,Elite i20 ,Manual,634899,"85,704",1,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-new-delhi-1008646465/
New_Delhi,2014,Hyundai,Elite i20 ,Manual,459599,"72,470",1,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-noida-1006254469/
New_Delhi,2017,Ford,Ecosport  ,Manual,643199,"78,596",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-gurgaon-1010092862/
New_Delhi,2013,Maruti,Swift  ,Manual,333399,103732,2,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-noida-1002127047/
New_Delhi,2015,Toyota,Fortuner  ,Automatic,1577799,"90,086",2,Diesel,https://www.cars24.com/buy-used-toyota-fortuner-2015-cars-noida-1058882461/
New_Delhi,2018,Honda,Jazz  ,Manual,601299,"23,733",2,Petrol,https://www.cars24.com/buy-used-honda-jazz-2018-cars-noida-1126093064/
New_Delhi,2019,Hyundai,Grand i10 ,Manual,511199,"16,327",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2019-cars-noida-10007395799/
New_Delhi,2020,Maruti,Baleno  ,Manual,558599,"35,669",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-noida-1056896765/
New_Delhi,2014,Hyundai,i10  ,Manual,340499,"32,525",1,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2014-cars-noida-1012206064/
New_Delhi,2020,Mahindra,XUV500  ,Automatic,1741699,"19,362",1,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2020-cars-noida-1051866368/
New_Delhi,2021,Maruti,Alto  ,Manual,422999,"2,303",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2021-cars-noida-11226192795/
New_Delhi,2017,Hyundai,Elite i20 ,Manual,610399,"35,255",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-noida-1125505064/
New_Delhi,2015,Honda,Brio  ,Automatic,458999,"25,981",2,Petrol,https://www.cars24.com/buy-used-honda-brio-2015-cars-noida-1002146828/
New_Delhi,2020,Mahindra,Scorpio  ,Manual,1573999,"25,596",1,Diesel,https://www.cars24.com/buy-used-mahindra-scorpio-2020-cars-ghaziabad-11222390798/
New_Delhi,2019,MG,HECTOR  ,Automatic,1693899,"25,758",1,Petrol,https://www.cars24.com/buy-used-mg-hector-2019-cars-noida-1003552064/
New_Delhi,2014,Maruti,Swift  ,Manual,401299,"61,754",2,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-noida-1010420026/
New_Delhi,2021,Maruti,Vitara Brezza ,Manual,931299,"7,702",1,Petrol,https://www.cars24.com/buy-used-maruti-vitara-brezza-2021-cars-noida-1015086861/
New_Delhi,2017,Hyundai,Elite i20 ,Manual,645799,"11,042",2,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-noida-1000366560/
New_Delhi,2018,Hyundai,Creta  ,Manual,824999,"65,694",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-noida-1010779164/
New_Delhi,2018,Maruti,Baleno  ,Manual,585599,"31,879",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-noida-1103086102/
New_Delhi,2015,Hyundai,Elite i20 ,Manual,512399,"48,732",2,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-new-delhi-1004420168/
New_Delhi,2017,Honda,City  ,Manual,778999,"26,236",1,Petrol,https://www.cars24.com/buy-used-honda-city-2017-cars-noida-1007061067/
New_Delhi,2013,Hyundai,i20  ,Manual,327599,"32,925",1,Diesel,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-noida-1005491848/
New_Delhi,2015,Hyundai,Elite i20 ,Manual,428399,"53,672",2,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-noida-1128650337/
New_Delhi,2018,Maruti,Dzire  ,Manual,642499,"19,063",2,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2018-cars-noida-1003350362/
New_Delhi,2019,Maruti,Vitara Brezza ,Manual,793399,"30,594",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-noida-1018637466/
New_Delhi,2017,Maruti,Alto K10 ,Manual,350499,"47,808",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2017-cars-noida-1006070062/
New_Delhi,2013,Maruti,Swift  ,Manual,335899,"99,646",2,Petrol,https://www.cars24.com/buy-used-maruti-swift-2013-cars-noida-1019746822/
New_Delhi,2015,Hyundai,Creta  ,Manual,753299,"51,726",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-new-delhi-1005294463/
New_Delhi,2013,Hyundai,i20  ,Manual,352999,"57,869",1,Diesel,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-noida-1128830625/
New_Delhi,2013,Hyundai,Verna  ,Manual,428699,"75,057",1,Diesel,https://www.cars24.com/buy-used-hyundai-verna-2013-cars-noida-1005933609/
New_Delhi,2015,Ford,Ecosport  ,Manual,451299,"79,521",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2015-cars-noida-1008425564/
New_Delhi,2013,Toyota,Innova  ,Manual,614599,121393,2,Diesel,https://www.cars24.com/buy-used-toyota-innova-2013-cars-noida-1012004420/
New_Delhi,2014,Maruti,Swift Dzire ,Manual,380099,"87,532",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-noida-1009223046/
New_Delhi,2014,Maruti,Swift  ,Manual,349399,"64,646",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2014-cars-noida-1002692601/
New_Delhi,2014,Toyota,Innova  ,Manual,788399,"93,758",1,Diesel,https://www.cars24.com/buy-used-toyota-innova-2014-cars-noida-1005025041/
New_Delhi,2017,Maruti,Celerio  ,Manual,394655,"6,568",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2017-cars-new-delhi-10089699714/
New_Delhi,2019,Jeep,Compass  ,Manual,1962799,"46,400",1,Diesel,https://www.cars24.com/buy-used-jeep-compass-2019-cars-gurgaon-1010356062/
New_Delhi,2017,Datsun,Redi Go ,Manual,240399,"51,766",2,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-new-delhi-1000540660/
New_Delhi,2020,Honda,City  ,Manual,1134099,"3,627",1,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-new-delhi-10042597714/
New_Delhi,2010,Honda,City  ,Manual,417399,"39,307",1,Petrol,https://www.cars24.com/buy-used-honda-city-2010-cars-new-delhi-10063199773/
New_Delhi,2018,Hyundai,Verna  ,Manual,1014699,"48,278",1,Diesel,https://www.cars24.com/buy-used-hyundai-verna-2018-cars-new-delhi-1005713464/
New_Delhi,2021,Renault,Kwid  ,Manual,477099,"6,382",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2021-cars-new-delhi-10061295716/
New_Delhi,2021,Tata,Tiago  ,Automatic,710599,"6,568",1,Petrol,https://www.cars24.com/buy-used-tata-tiago-2021-cars-new-delhi-10082091774/
New_Delhi,2018,Honda,Jazz  ,Automatic,691299,"45,945",1,Petrol,https://www.cars24.com/buy-used-honda-jazz-2018-cars-gurgaon-1015566060/
New_Delhi,2016,Maruti,Celerio  ,Automatic,386999,"65,871",2,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-new-delhi-10045398774/
New_Delhi,2019,Maruti,Alto  ,Manual,401899,"4,210",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-2019-cars-new-delhi-1005694868/
New_Delhi,2013,Hyundai,i20  ,Manual,336499,"64,789",1,Diesel,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-new-delhi-1005662020/
New_Delhi,2020,Hyundai,NEW SANTRO ,Manual,528599,"3,544",2,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2020-cars-new-delhi-1005614860/
New_Delhi,2014,Maruti,Swift  ,Manual,414999,"29,335",2,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-new-delhi-1127546762/
New_Delhi,2015,Maruti,Celerio  ,Automatic,365799,122112,2,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2015-cars-new-delhi-1016572904/
New_Delhi,2017,Hyundai,Elite i20 ,Manual,520499,"39,262",1,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-gurgaon-1013180066/
New_Delhi,2017,Mahindra,XUV500  ,Manual,982599,"83,356",2,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2017-cars-new-delhi-1008200169/
New_Delhi,2016,Ford,Ecosport  ,Manual,702499,"35,037",1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-new-delhi-10041692770/
New_Delhi,2019,Hyundai,NEW SANTRO ,Manual,490699,"17,034",1,Petrol,https://www.cars24.com/buy-used-hyundai-new-santro-2019-cars-new-delhi-1488630224/
New_Delhi,2018,Datsun,Redi Go ,,302999,"24,994",1,Petrol,https://www.cars24.com/buy-used-datsun-redi-go-2018-cars-new-delhi-1007004466/
New_Delhi,2018,Maruti,Alto K10 ,Manual,361499,"19,270",2,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-new-delhi-1006241667/
New_Delhi,2019,Maruti,Vitara Brezza ,Manual,803199,"40,785",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-noida-1051207665/
New_Delhi,2014,Audi,A3  ,Automatic,1291799,"51,934",1,Diesel,https://www.cars24.com/buy-used-audi-a3-2014-cars-new-delhi-1001382463/
New_Delhi,2016,Maruti,Baleno  ,Manual,587799,"52,334",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-new-delhi-1009280560/
New_Delhi,2014,Maruti,Swift  ,Manual,413099,"75,514",1,Petrol,https://www.cars24.com/buy-used-maruti-swift-2014-cars-new-delhi-1006084369/
New_Delhi,2016,Mahindra,Scorpio  ,Manual,1164599,"43,452",1,Diesel,https://www.cars24.com/buy-used-mahindra-scorpio-2016-cars-new-delhi-1005274764/
New_Delhi,2018,Maruti,Vitara Brezza ,Manual,749399,"49,555",2,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-new-delhi-1005726063/
New_Delhi,2018,Maruti,Alto K10 ,Manual,338999,"43,335",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-k10-2018-cars-new-delhi-1000623561/
New_Delhi,2015,Hyundai,Creta  ,Manual,859099,"56,027",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-new-delhi-1001774862/
New_Delhi,2016,Maruti,Vitara Brezza ,Manual,680399,"36,693",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-new-delhi-1005006964/
New_Delhi,2017,Hyundai,Grand i10 ,Manual,488399,"38,771",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2017-cars-new-delhi-1003710868/
New_Delhi,2018,Ford,Ecosport  ,Manual,894199,"39,714",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-new-delhi-1004024664/
New_Delhi,2019,Maruti,Vitara Brezza ,Manual,844299,"53,954",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2019-cars-new-delhi-1006834766/
New_Delhi,2015,Maruti,Baleno  ,Manual,509505,"76,165",2,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2015-cars-new-delhi-1018157462/
New_Delhi,2016,Maruti,Vitara Brezza ,Manual,690599,"38,144",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-gurgaon-1014102668/
New_Delhi,2016,Maruti,Vitara Brezza ,Manual,685299,"31,295",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-new-delhi-1001168765/
New_Delhi,2013,Maruti,Ertiga  ,Manual,465899,161023,1,Diesel,https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-new-delhi-1005178223/
New_Delhi,2017,Maruti,Vitara Brezza ,Manual,730999,"47,655",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-new-delhi-1004470268/
New_Delhi,2017,Maruti,Vitara Brezza ,Manual,724999,"55,327",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-new-delhi-1006284168/
New_Delhi,2017,Maruti,Vitara Brezza ,Manual,748899,"53,384",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-new-delhi-1009786964/
New_Delhi,2013,Maruti,Swift  ,Manual,312499,"82,898",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-new-delhi-1005928408/
New_Delhi,2014,Audi,Q5  ,Automatic,1948299,"32,976",1,Diesel,https://www.cars24.com/buy-used-audi-q5-2014-cars-new-delhi-1107341066/
New_Delhi,2018,Maruti,Alto 800 ,Manual,315799,"54,000",1,Petrol,https://www.cars24.com/buy-used-maruti-alto-800-2018-cars-new-delhi-10043591790/
New_Delhi,2016,Maruti,Vitara Brezza ,Manual,696999,"42,160",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-gurgaon-1017140769/
New_Delhi,2015,Maruti,S Cross ,Manual,629299,"46,911",1,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2015-cars-ghaziabad-1127834168/
New_Delhi,2015,Maruti,Swift  ,Manual,452199,"50,020",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2015-cars-new-delhi-1008633769/
New_Delhi,2013,Hyundai,Grand i10 ,Manual,339399,"50,837",2,Diesel,https://www.cars24.com/buy-used-hyundai-grand-i10-2013-cars-gurgaon-1019675463/
New_Delhi,2014,Maruti,Swift Dzire ,Manual,439299,"76,915",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-new-delhi-1006432464/
New_Delhi,2016,Maruti,Ciaz  ,Manual,554399,"88,082",1,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2016-cars-new-delhi-1006062566/
New_Delhi,2015,Maruti,Ciaz  ,Manual,564599,"76,733",1,Diesel,https://www.cars24.com/buy-used-maruti-ciaz-2015-cars-new-delhi-1005655562/
New_Delhi,2015,Hyundai,Elite i20 ,Manual,461099,"93,680",2,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-gurgaon-1010992064/
New_Delhi,2017,Ford,Ecosport  ,Manual,759899,"46,960",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-new-delhi-1004884061/
New_Delhi,2015,Hyundai,Grand i10 ,Manual,397599,"73,886",1,Diesel,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-new-delhi-1005265464/
New_Delhi,2015,Maruti,Swift  ,Manual,481899,"53,692",2,Diesel,https://www.cars24.com/buy-used-maruti-swift-2015-cars-gurgaon-1016912968/
New_Delhi,2014,Hyundai,i20  ,Manual,363999,"72,830",1,Diesel,https://www.cars24.com/buy-used-hyundai-i20-2014-cars-new-delhi-1008887702/
New_Delhi,2014,Honda,City  ,Manual,474099,"86,299",1,Diesel,https://www.cars24.com/buy-used-honda-city-2014-cars-new-delhi-1019222403/
New_Delhi,2015,Hyundai,Elite i20 ,Manual,491599,"96,101",1,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-new-delhi-1120252263/
New_Delhi,2014,Ford,Ecosport  ,Manual,431299,"78,344",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-new-delhi-1006335661/
New_Delhi,2016,Maruti,Vitara Brezza ,Manual,686599,"57,582",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-new-delhi-1000394367/
New_Delhi,2017,Maruti,Vitara Brezza ,Manual,667988,"67,111",2,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2017-cars-new-delhi-1005740066/
New_Delhi,2014,Maruti,Swift  ,Manual,343199,"59,025",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2014-cars-new-delhi-1002880321/
New_Delhi,2015,Maruti,Swift  ,Manual,359499,"68,858",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2015-cars-new-delhi-1009116448/
New_Delhi,2015,Nissan,Terrano  ,Manual,495599,"57,003",1,Diesel,https://www.cars24.com/buy-used-nissan-terrano-2015-cars-new-delhi-1004404262/
New_Delhi,2014,Ford,Ecosport  ,Manual,448399,"50,969",2,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-new-delhi-1054357144/
New_Delhi,2016,Maruti,Baleno  ,Manual,536399,"55,639",1,Diesel,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-new-delhi-1001538168/
New_Delhi,2016,Maruti,Vitara Brezza ,Manual,684699,"72,145",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2016-cars-new-delhi-1002742662/
New_Delhi,2014,Maruti,Swift  ,Manual,393399,"45,784",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2014-cars-new-delhi-1006023048/
New_Delhi,2018,Maruti,Vitara Brezza ,Manual,771399,"15,957",1,Diesel,https://www.cars24.com/buy-used-maruti-vitara-brezza-2018-cars-new-delhi-1004490161/
New_Delhi,2015,Maruti,Swift  ,Manual,384599,"92,528",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2015-cars-new-delhi-1006670328/
New_Delhi,2017,Ford,Ecosport  ,Manual,607699,"85,698",1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2017-cars-new-delhi-1002421266/
New_Delhi,2015,Maruti,Swift  ,Manual,436699,"86,812",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2015-cars-new-delhi-1006197045/
New_Delhi,2015,Maruti,Swift  ,Manual,436199,"83,576",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2015-cars-new-delhi-1001061764/
New_Delhi,2014,Maruti,Swift  ,Manual,393499,"92,143",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2014-cars-new-delhi-1057528422/
New_Delhi,2017,Maruti,S Cross ,Manual,777099,"96,675",2,Diesel,https://www.cars24.com/buy-used-maruti-s-cross-2017-cars-new-delhi-1013512000/
New_Delhi,2014,Toyota,Innova  ,Manual,965999,136746,1,Diesel,https://www.cars24.com/buy-used-toyota-innova-2014-cars-new-delhi-1013797746/
New_Delhi,2014,Toyota,Innova  ,Manual,989999,"70,007",1,Diesel,https://www.cars24.com/buy-used-toyota-innova-2014-cars-new-delhi-1009072429/
New_Delhi,2020,KIA,SELTOS  ,Manual,1155299,"12,981",2,Petrol,https://www.cars24.com/buy-used-kia-seltos-2020-cars-new-delhi-1009104464/
New_Delhi,2020,Maruti,New Wagon-R ,Manual,453999,"11,731",3,Petrol,https://www.cars24.com/buy-used-maruti-new--wagon-r-2020-cars-new-delhi-1101796649/
New_Delhi,2013,Jaguar,XF  ,Automatic,1645899,"28,289",2,Diesel,https://www.cars24.com/buy-used-jaguar-xf-2013-cars-ghaziabad-1128366066/
New_Delhi,2019,Hyundai,Elite i20 ,Manual,617899,"22,638",2,Petrol,https://www.cars24.com/buy-used-hyundai-elite-i20-2019-cars-new-delhi-1006526263/
New_Delhi,2011,Hyundai,i10  ,Manual,288599,"66,782",2,Petrol,https://www.cars24.com/buy-used-hyundai-i10-2011-cars-gurgaon-1012820760/
New_Delhi,2018,Renault,Kwid  ,Manual,318799,"20,830",2,Petrol,https://www.cars24.com/buy-used-renault-kwid-2018-cars-new-delhi-1001823969/
New_Delhi,2016,Ford,Ecosport  ,Automatic,684299,"41,253",1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-new-delhi-1009212362/
New_Delhi,2019,Mahindra,XUV500  ,Manual,1408299,"37,503",1,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-new-delhi-1001932560/
New_Delhi,2018,Maruti,Celerio  ,Manual,488499,"12,225",1,Petrol,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-new-delhi-1006532669/
New_Delhi,2020,MG,HECTOR  ,Automatic,1683899,"8,868",1,Petrol,https://www.cars24.com/buy-used-mg-hector-2020-cars-new-delhi-1153357165/
New_Delhi,2020,Hyundai,Creta  ,Manual,1200399,"21,031",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2020-cars-new-delhi-1104556365/
New_Delhi,2017,Renault,Kwid  ,Manual,341099,"30,876",1,Petrol,https://www.cars24.com/buy-used-renault-kwid-2017-cars-new-delhi-1125680360/
New_Delhi,2018,Honda,Amaze  ,Manual,693299,"23,859",1,Petrol,https://www.cars24.com/buy-used-honda-amaze-2018-cars-new-delhi-1006930568/
New_Delhi,2015,Hyundai,Grand i10 ,Manual,408499,"54,106",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-new-delhi-1058346560/
New_Delhi,2019,Maruti,Baleno  ,Manual,689199,"26,212",1,Petrol,https://www.cars24.com/buy-used-maruti-baleno-2019-cars-new-delhi-1003670464/
New_Delhi,2017,Maruti,Dzire  ,Manual,641899,"23,319",1,Petrol,https://www.cars24.com/buy-used-maruti-dzire-2017-cars-new-delhi-1006476665/
New_Delhi,2015,Hyundai,Xcent  ,Manual,297799,"69,491",2,Diesel,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-noida-1051570167/
New_Delhi,2018,Ford,Ecosport  ,Manual,635899,"75,389",2,Petrol + CNG,https://www.cars24.com/buy-used-ford-ecosport-2018-cars-new-delhi-10121795777/
New_Delhi,2016,Ford,Ecosport  ,Manual,684999,"8,351",1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-new-delhi-1005674346/
New_Delhi,2019,Ford,Ecosport  ,Manual,860999,"11,114",1,Petrol,https://www.cars24.com/buy-used-ford-ecosport-2019-cars-new-delhi-1003604467/
New_Delhi,2016,Hyundai,Grand i10 ,Manual,473199,"45,605",1,Petrol,https://www.cars24.com/buy-used-hyundai-grand-i10-2016-cars-new-delhi-1055417569/
New_Delhi,2014,Mahindra,XUV500  ,Manual,497299,167105,1,Diesel,https://www.cars24.com/buy-used-mahindra-xuv500-2014-cars-new-delhi-1100824922/
New_Delhi,2017,Hyundai,Creta  ,Manual,783399,"85,928",1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-new-delhi-1053704163/
New_Delhi,2016,Maruti,Swift Dzire ,Manual,501899,"79,688",2,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2016-cars-new-delhi-1480350123/
New_Delhi,2014,Honda,City  ,Manual,396099,137612,2,Diesel,https://www.cars24.com/buy-used-honda-city-2014-cars-new-delhi-1003752028/
New_Delhi,2014,Hyundai,Elite i20 ,Manual,440299,"39,101",1,Diesel,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-new-delhi-1008039207/
New_Delhi,2013,Maruti,Swift  ,Manual,340099,"30,338",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-new-delhi-1001313244/
New_Delhi,2014,Maruti,Swift Dzire ,Manual,470199,"25,744",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2014-cars-new-delhi-1009104867/
New_Delhi,2013,Maruti,Swift  ,Manual,343099,"23,952",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-new-delhi-1008317262/
New_Delhi,2014,Ford,Ecosport  ,Manual,389799,102593,1,Diesel,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-new-delhi-1001462449/
New_Delhi,2015,Maruti,Swift Dzire ,Manual,392799,"75,826",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-new-delhi-1001445667/
New_Delhi,2015,Ford,Figo Aspire ,Manual,378899,"95,302",1,Diesel,https://www.cars24.com/buy-used-ford-figo-aspire-2015-cars-new-delhi-1005963600/
New_Delhi,2015,Hyundai,Creta  ,Manual,719299,118048,1,Diesel,https://www.cars24.com/buy-used-hyundai-creta-2015-cars-new-delhi-1001216726/
New_Delhi,2013,Maruti,Swift  ,Manual,353899,"24,700",1,Diesel,https://www.cars24.com/buy-used-maruti-swift-2013-cars-new-delhi-1052417645/
New_Delhi,2015,Maruti,Wagon R 1.0,Automatic,401599,"35,137",1,Petrol,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2015-cars-new-delhi-1001306863/
New_Delhi,2020,Honda,City  ,Manual,1333899,"6,629",1,Petrol,https://www.cars24.com/buy-used-honda-city-2020-cars-new-delhi-10022997716/
