,City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
1149,New_Delhi,2018,Maruti,Baleno  ,Manual,585599,31879,1,Petrol
1150,New_Delhi,2015,Hyundai,Elite i20 ,Manual,512399,48732,2,Petrol
1151,New_Delhi,2017,Honda,City  ,Manual,778999,26236,1,Petrol
1152,New_Delhi,2013,Hyundai,i20  ,Manual,327599,32925,1,Diesel
1153,New_Delhi,2015,Hyundai,Elite i20 ,Manual,428399,53672,2,Diesel
1154,New_Delhi,2018,Maruti,Dzire  ,Manual,642499,19063,2,Petrol
1155,New_Delhi,2019,Maruti,Vitara Brezza ,Manual,793399,30594,1,Diesel
1156,New_Delhi,2017,Maruti,Alto K10 ,Manual,350499,47808,1,Petrol
1157,New_Delhi,2013,Maruti,Swift  ,Manual,335899,99646,2,Petrol
1158,New_Delhi,2015,Hyundai,Creta  ,Manual,753299,51726,1,Diesel
1159,New_Delhi,2013,Hyundai,i20  ,Manual,352999,57869,1,Diesel
1160,New_Delhi,2013,Hyundai,Verna  ,Manual,428699,75057,1,Diesel
1161,New_Delhi,2015,Ford,Ecosport  ,Manual,451299,79521,1,Diesel
1162,New_Delhi,2013,Toyota,Innova  ,Manual,614599,121393,2,Diesel
1163,New_Delhi,2014,Maruti,Swift Dzire ,Manual,380099,87532,1,Diesel
1164,New_Delhi,2014,Maruti,Swift  ,Manual,349399,64646,1,Diesel
1165,New_Delhi,2014,Toyota,Innova  ,Manual,788399,93758,1,Diesel
1166,New_Delhi,2017,Maruti,Celerio  ,Manual,394655,6568,1,Petrol
1167,New_Delhi,2019,Jeep,Compass  ,Manual,1962799,46400,1,Diesel
1168,New_Delhi,2017,Datsun,Redi Go ,Manual,240399,51766,2,Petrol
1169,New_Delhi,2020,Honda,City  ,Manual,1134099,3627,1,Petrol
1170,New_Delhi,2010,Honda,City  ,Manual,417399,39307,1,Petrol
1171,New_Delhi,2018,Hyundai,Verna  ,Manual,1014699,48278,1,Diesel
1172,New_Delhi,2021,Renault,Kwid  ,Manual,477099,6382,1,Petrol
1173,New_Delhi,2021,Tata,Tiago  ,Automatic,710599,6568,1,Petrol
1174,New_Delhi,2018,Honda,Jazz  ,Automatic,691299,45945,1,Petrol
1175,New_Delhi,2016,Maruti,Celerio  ,Automatic,386999,65871,2,Petrol
1176,New_Delhi,2019,Maruti,Alto  ,Manual,401899,4210,1,Petrol
1177,New_Delhi,2013,Hyundai,i20  ,Manual,336499,64789,1,Diesel
1178,New_Delhi,2020,Hyundai,NEW SANTRO ,Manual,528599,3544,2,Petrol
1179,New_Delhi,2014,Maruti,Swift  ,Manual,414999,29335,2,Petrol
1180,New_Delhi,2015,Maruti,Celerio  ,Automatic,365799,122112,2,Petrol
1181,New_Delhi,2017,Hyundai,Elite i20 ,Manual,520499,39262,1,Petrol
1182,New_Delhi,2017,Mahindra,XUV500  ,Manual,982599,83356,2,Diesel
1183,New_Delhi,2016,Ford,Ecosport  ,Manual,702499,35037,1,Petrol
1184,New_Delhi,2019,Hyundai,NEW SANTRO ,Manual,490699,17034,1,Petrol
1186,New_Delhi,2018,Maruti,Alto K10 ,Manual,361499,19270,2,Petrol
1187,New_Delhi,2019,Maruti,Vitara Brezza ,Manual,803199,40785,1,Diesel
1188,New_Delhi,2014,Audi,A3  ,Automatic,1291799,51934,1,Diesel
1189,New_Delhi,2016,Maruti,Baleno  ,Manual,587799,52334,1,Petrol
1190,New_Delhi,2014,Maruti,Swift  ,Manual,413099,75514,1,Petrol
1191,New_Delhi,2016,Mahindra,Scorpio  ,Manual,1164599,43452,1,Diesel
1192,New_Delhi,2018,Maruti,Vitara Brezza ,Manual,749399,49555,2,Diesel
1193,New_Delhi,2018,Maruti,Alto K10 ,Manual,338999,43335,1,Petrol
1194,New_Delhi,2015,Hyundai,Creta  ,Manual,859099,56027,1,Diesel
1195,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,680399,36693,1,Diesel
1196,New_Delhi,2017,Hyundai,Grand i10 ,Manual,488399,38771,1,Petrol
1197,New_Delhi,2018,Ford,Ecosport  ,Manual,894199,39714,1,Diesel
1198,New_Delhi,2019,Maruti,Vitara Brezza ,Manual,844299,53954,1,Diesel
1199,New_Delhi,2015,Maruti,Baleno  ,Manual,509505,76165,2,Diesel
1200,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,690599,38144,1,Diesel
1201,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,685299,31295,1,Diesel
1202,New_Delhi,2013,Maruti,Ertiga  ,Manual,465899,161023,1,Diesel
1203,New_Delhi,2017,Maruti,Vitara Brezza ,Manual,730999,47655,1,Diesel
1204,New_Delhi,2017,Maruti,Vitara Brezza ,Manual,724999,55327,1,Diesel
1205,New_Delhi,2017,Maruti,Vitara Brezza ,Manual,748899,53384,1,Diesel
1206,New_Delhi,2013,Maruti,Swift  ,Manual,312499,82898,1,Diesel
1207,New_Delhi,2014,Audi,Q5  ,Automatic,1948299,32976,1,Diesel
1208,New_Delhi,2018,Maruti,Alto 800 ,Manual,315799,54000,1,Petrol
1209,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,696999,42160,1,Diesel
1210,New_Delhi,2015,Maruti,S Cross ,Manual,629299,46911,1,Diesel
1211,New_Delhi,2015,Maruti,Swift  ,Manual,452199,50020,1,Diesel
1212,New_Delhi,2013,Hyundai,Grand i10 ,Manual,339399,50837,2,Diesel
1213,New_Delhi,2014,Maruti,Swift Dzire ,Manual,439299,76915,1,Diesel
1214,New_Delhi,2016,Maruti,Ciaz  ,Manual,554399,88082,1,Diesel
1215,New_Delhi,2015,Maruti,Ciaz  ,Manual,564599,76733,1,Diesel
1216,New_Delhi,2015,Hyundai,Elite i20 ,Manual,461099,93680,2,Diesel
1217,New_Delhi,2017,Ford,Ecosport  ,Manual,759899,46960,1,Diesel
1218,New_Delhi,2015,Hyundai,Grand i10 ,Manual,397599,73886,1,Diesel
1219,New_Delhi,2015,Maruti,Swift  ,Manual,481899,53692,2,Diesel
1220,New_Delhi,2014,Hyundai,i20  ,Manual,363999,72830,1,Diesel
1221,New_Delhi,2014,Honda,City  ,Manual,474099,86299,1,Diesel
1222,New_Delhi,2015,Hyundai,Elite i20 ,Manual,491599,96101,1,Diesel
1223,New_Delhi,2014,Ford,Ecosport  ,Manual,431299,78344,1,Diesel
1224,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,686599,57582,1,Diesel
1225,New_Delhi,2017,Maruti,Vitara Brezza ,Manual,667988,67111,2,Diesel
1226,New_Delhi,2014,Maruti,Swift  ,Manual,343199,59025,1,Diesel
1227,New_Delhi,2015,Maruti,Swift  ,Manual,359499,68858,1,Diesel
1228,New_Delhi,2015,Nissan,Terrano  ,Manual,495599,57003,1,Diesel
1229,New_Delhi,2014,Ford,Ecosport  ,Manual,448399,50969,2,Diesel
1230,New_Delhi,2016,Maruti,Baleno  ,Manual,536399,55639,1,Diesel
1231,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,684699,72145,1,Diesel
1232,New_Delhi,2014,Maruti,Swift  ,Manual,393399,45784,1,Diesel
1233,New_Delhi,2018,Maruti,Vitara Brezza ,Manual,771399,15957,1,Diesel
1234,New_Delhi,2015,Maruti,Swift  ,Manual,384599,92528,1,Diesel
1235,New_Delhi,2017,Ford,Ecosport  ,Manual,607699,85698,1,Diesel
1236,New_Delhi,2015,Maruti,Swift  ,Manual,436699,86812,1,Diesel
1237,New_Delhi,2015,Maruti,Swift  ,Manual,436199,83576,1,Diesel
1238,New_Delhi,2014,Maruti,Swift  ,Manual,393499,92143,1,Diesel
1239,New_Delhi,2017,Maruti,S Cross ,Manual,777099,96675,2,Diesel
1240,New_Delhi,2014,Toyota,Innova  ,Manual,965999,136746,1,Diesel
1241,New_Delhi,2014,Toyota,Innova  ,Manual,989999,70007,1,Diesel
1242,New_Delhi,2020,KIA,SELTOS  ,Manual,1155299,12981,2,Petrol
1243,New_Delhi,2020,Maruti,New Wagon-R ,Manual,453999,11731,3,Petrol
1244,New_Delhi,2013,Jaguar,XF  ,Automatic,1645899,28289,2,Diesel
1245,New_Delhi,2019,Hyundai,Elite i20 ,Manual,617899,22638,2,Petrol
1246,New_Delhi,2011,Hyundai,i10  ,Manual,288599,66782,2,Petrol
1247,New_Delhi,2018,Renault,Kwid  ,Manual,318799,20830,2,Petrol
1248,New_Delhi,2016,Ford,Ecosport  ,Automatic,684299,41253,1,Petrol
1249,New_Delhi,2019,Mahindra,XUV500  ,Manual,1408299,37503,1,Diesel
1250,New_Delhi,2018,Maruti,Celerio  ,Manual,488499,12225,1,Petrol
1251,New_Delhi,2020,MG,HECTOR  ,Automatic,1683899,8868,1,Petrol
1252,New_Delhi,2020,Hyundai,Creta  ,Manual,1200399,21031,1,Diesel
1253,New_Delhi,2017,Renault,Kwid  ,Manual,341099,30876,1,Petrol
1254,New_Delhi,2018,Honda,Amaze  ,Manual,693299,23859,1,Petrol
1255,New_Delhi,2015,Hyundai,Grand i10 ,Manual,408499,54106,1,Petrol
1256,New_Delhi,2019,Maruti,Baleno  ,Manual,689199,26212,1,Petrol
1257,New_Delhi,2017,Maruti,Dzire  ,Manual,641899,23319,1,Petrol
1258,New_Delhi,2015,Hyundai,Xcent  ,Manual,297799,69491,2,Diesel
1259,New_Delhi,2018,Ford,Ecosport  ,Manual,635899,75389,2,Petrol + CNG
1260,New_Delhi,2016,Ford,Ecosport  ,Manual,684999,8351,1,Petrol
1261,New_Delhi,2019,Ford,Ecosport  ,Manual,860999,11114,1,Petrol
1262,New_Delhi,2016,Hyundai,Grand i10 ,Manual,473199,45605,1,Petrol
1263,New_Delhi,2014,Mahindra,XUV500  ,Manual,497299,167105,1,Diesel
1264,New_Delhi,2017,Hyundai,Creta  ,Manual,783399,85928,1,Diesel
1265,New_Delhi,2016,Maruti,Swift Dzire ,Manual,501899,79688,2,Diesel
1266,New_Delhi,2014,Honda,City  ,Manual,396099,137612,2,Diesel
1267,New_Delhi,2014,Hyundai,Elite i20 ,Manual,440299,39101,1,Diesel
1268,New_Delhi,2013,Maruti,Swift  ,Manual,340099,30338,1,Diesel
1269,New_Delhi,2014,Maruti,Swift Dzire ,Manual,470199,25744,1,Diesel
1270,New_Delhi,2013,Maruti,Swift  ,Manual,343099,23952,1,Diesel
1271,New_Delhi,2014,Ford,Ecosport  ,Manual,389799,102593,1,Diesel
1272,New_Delhi,2015,Maruti,Swift Dzire ,Manual,392799,75826,1,Diesel
1273,New_Delhi,2015,Ford,Figo Aspire ,Manual,378899,95302,1,Diesel
1274,New_Delhi,2015,Hyundai,Creta  ,Manual,719299,118048,1,Diesel
1275,New_Delhi,2013,Maruti,Swift  ,Manual,353899,24700,1,Diesel
1276,New_Delhi,2015,Maruti,Wagon R 1.0,Automatic,401599,35137,1,Petrol
1277,New_Delhi,2020,Honda,City  ,Manual,1333899,6629,1,Petrol
1278,New_Delhi,2021,Renault,TRIBER  ,Manual,652799,7950,1,Petrol
1279,New_Delhi,2021,Tata,NEXON  ,Manual,1345199,6247,1,Diesel
1280,New_Delhi,2010,Maruti,Wagon R 1.0,Manual,260799,41971,1,Petrol
1282,New_Delhi,2014,Audi,A3  ,Automatic,1409299,34088,2,Diesel
1283,New_Delhi,2018,Maruti,S Cross ,Manual,968499,55921,1,Diesel
1284,New_Delhi,2021,Renault,Kwid  ,Automatic,534699,5233,1,Petrol
1285,New_Delhi,2014,Toyota,Innova  ,Manual,964299,82295,1,Diesel
1286,New_Delhi,2020,Hyundai,Grand i10 ,Manual,592299,13223,2,Petrol
1287,New_Delhi,2018,Honda,City  ,Automatic,926599,32309,1,Petrol
1288,New_Delhi,2021,Maruti,Vitara Brezza ,Manual,910199,5287,1,Petrol
1289,New_Delhi,2017,Maruti,Dzire  ,Manual,631299,18579,1,Petrol
1290,New_Delhi,2016,Honda,Brio  ,Manual,432699,23791,1,Petrol
1291,New_Delhi,2021,Datsun,Redi Go ,Manual,473999,2848,1,Petrol
1292,New_Delhi,2017,Renault,Kwid  ,Manual,391599,15478,1,Petrol
1293,New_Delhi,2014,Ford,Ecosport  ,Manual,408299,156356,1,Diesel
1294,New_Delhi,2019,MG,HECTOR  ,Automatic,1774199,12267,1,Petrol
1295,New_Delhi,2016,Mahindra,Bolero  ,Manual,587399,83798,1,Diesel
1296,New_Delhi,2017,Jeep,Compass  ,Manual,972399,62443,1,Diesel
1297,New_Delhi,2017,Hyundai,Verna  ,Automatic,1024699,49358,1,Diesel
1298,New_Delhi,2017,Jeep,Compass  ,Manual,1185099,76959,1,Diesel
1299,New_Delhi,2011,Maruti,Swift  ,Manual,314199,23874,1,Petrol
1300,New_Delhi,2015,Ford,Ecosport  ,Automatic,620799,68344,1,Petrol
1301,New_Delhi,2016,Maruti,Baleno  ,Automatic,541199,25949,2,Petrol
1302,New_Delhi,2016,Hyundai,Grand i10 ,Manual,428499,44857,2,Petrol
1303,New_Delhi,2014,Volkswagen,Polo  ,Manual,424899,39308,1,Petrol
1304,New_Delhi,2019,Maruti,Alto K10 ,Manual,415699,7166,1,Petrol
1305,New_Delhi,2017,Renault,Kwid  ,Manual,366199,24964,1,Petrol
1306,New_Delhi,2014,Honda,Brio  ,Automatic,441099,18551,1,Petrol
1307,New_Delhi,2019,Honda,Jazz  ,Automatic,845099,12740,1,Petrol
1308,New_Delhi,2014,Toyota,Etios  ,Manual,475199,83786,2,Diesel
1309,New_Delhi,2013,Toyota,Etios Liva ,Manual,280699,111761,1,Diesel
1310,New_Delhi,2020,Tata,ALTROZ  ,Manual,822499,10325,1,Petrol
1311,New_Delhi,2016,Hyundai,Elite i20 ,Manual,449699,97997,1,Petrol
1312,New_Delhi,2015,Maruti,Wagon R 1.0,Manual,334299,49537,2,Petrol
1313,New_Delhi,2019,Maruti,Baleno  ,Manual,668199,25920,1,Petrol
1314,New_Delhi,2017,Renault,Kwid  ,Manual,353499,32153,1,Petrol
1315,New_Delhi,2019,Hyundai,Creta  ,Manual,976499,71000,1,Diesel
1316,New_Delhi,2020,Tata,ALTROZ  ,Manual,830799,25150,1,Petrol
1317,New_Delhi,2021,Tata,Tiago  ,Automatic,684299,12299,1,Petrol
1318,New_Delhi,2013,Hyundai,i20  ,Manual,348599,121395,2,Diesel
1319,New_Delhi,2015,Hyundai,Eon  ,Manual,319399,51358,1,Petrol
1320,New_Delhi,2017,Honda,WR-V  ,Manual,695899,17884,2,Petrol
1321,New_Delhi,2019,MG,HECTOR  ,Automatic,1678499,38644,1,Petrol
1322,New_Delhi,2019,Maruti,Celerio  ,Manual,519399,43352,1,Petrol
1323,New_Delhi,2018,Honda,Jazz  ,Manual,579499,50246,2,Petrol
1324,New_Delhi,2019,Hyundai,VENUE  ,Manual,903399,34107,1,Diesel
1325,New_Delhi,2020,Maruti,Vitara Brezza ,Automatic,1063999,17557,1,Petrol
1326,New_Delhi,2020,Hyundai,Creta  ,Automatic,1726699,41453,1,Diesel
1327,New_Delhi,2019,Maruti,Baleno  ,Manual,682099,28999,1,Petrol
1328,New_Delhi,2019,Honda,City  ,Manual,907299,41091,1,Petrol
1329,New_Delhi,2019,Maruti,Baleno  ,Manual,558999,24693,2,Petrol
1330,New_Delhi,2015,Hyundai,Creta  ,Manual,863399,69186,1,Petrol
1331,New_Delhi,2018,Hyundai,Creta  ,Automatic,1195799,28711,2,Petrol
1332,New_Delhi,2015,Hyundai,Creta  ,Manual,861599,49566,1,Petrol
1333,New_Delhi,2017,Maruti,Alto K10 ,Manual,352499,37332,1,Petrol
1334,New_Delhi,2016,Hyundai,Grand i10 ,Manual,420799,80447,1,Petrol
1335,New_Delhi,2019,Maruti,Alto K10 ,Manual,414699,12404,1,Petrol
1336,New_Delhi,2021,Toyota,YARIS  ,Manual,944799,13490,1,Petrol
1337,New_Delhi,2021,Maruti,S Cross ,Manual,1028899,10033,1,Petrol
1338,New_Delhi,2015,Hyundai,Creta  ,Manual,839379,71301,1,Petrol
1339,New_Delhi,2018,Renault,Kwid  ,Manual,347099,39207,1,Petrol
1340,New_Delhi,2018,Maruti,Baleno  ,Automatic,719899,29117,1,Petrol
1341,New_Delhi,2019,Maruti,XL6  ,Manual,1077199,17630,1,Petrol
1342,New_Delhi,2021,Maruti,Alto  ,Manual,429299,5116,1,Petrol
1343,New_Delhi,2016,Honda,Jazz  ,Manual,530899,60539,1,Petrol
1344,New_Delhi,2016,Ford,Ecosport  ,Automatic,627299,51657,2,Petrol
1345,New_Delhi,2016,Hyundai,Grand i10 ,Manual,446699,46995,1,Petrol
1346,New_Delhi,2018,Maruti,Baleno  ,Manual,627399,21569,1,Petrol
1347,New_Delhi,2014,Honda,Amaze  ,Manual,406199,85083,1,Petrol
1348,New_Delhi,2019,Maruti,Alto  ,Manual,379499,23209,1,Petrol
1349,New_Delhi,2018,Hyundai,Elite i20 ,Manual,651799,37734,2,Petrol
1350,New_Delhi,2017,Mahindra,XUV500  ,Manual,1143899,27478,1,Diesel
1351,New_Delhi,2016,Hyundai,Grand i10 ,Manual,444299,66712,1,Petrol
1352,New_Delhi,2021,Maruti,S PRESSO ,Manual,505599,4055,1,Petrol
1353,New_Delhi,2015,Hyundai,Elite i20 ,Manual,475399,66477,1,Petrol
1354,New_Delhi,2018,Hyundai,Creta  ,Manual,1083799,39473,1,Diesel
1355,New_Delhi,2018,Maruti,IGNIS  ,Automatic,567899,17025,1,Petrol
1356,New_Delhi,2020,Ford,Ecosport  ,Automatic,1090869,11741,1,Petrol
1357,New_Delhi,2015,Audi,Q3  ,Automatic,1612199,51987,1,Diesel
1358,New_Delhi,2016,Ford,Ecosport  ,Automatic,672699,76874,1,Petrol
1359,New_Delhi,2016,Audi,Q3  ,Automatic,1921999,86395,1,Diesel
1360,New_Delhi,2015,Hyundai,Creta  ,Manual,771099,84649,2,Petrol
1361,New_Delhi,2018,Ford,Ecosport  ,Manual,821299,51332,1,Petrol
1362,New_Delhi,2019,Ford,Ecosport  ,Manual,774599,43463,1,Petrol
1363,New_Delhi,2015,Hyundai,Elite i20 ,Manual,398599,94365,3,Diesel
1364,New_Delhi,2019,Maruti,Baleno  ,Manual,709899,33972,1,Petrol
1365,New_Delhi,2019,Maruti,Vitara Brezza ,Manual,799899,24501,2,Diesel
1366,New_Delhi,2013,Mahindra,XUV500  ,Manual,525699,60607,1,Diesel
1367,New_Delhi,2018,Maruti,Vitara Brezza ,Manual,679499,55051,2,Diesel
1368,New_Delhi,2017,Maruti,Ciaz  ,Manual,652499,59411,1,Diesel
1369,New_Delhi,2013,Maruti,Ertiga  ,Manual,430799,119443,3,Diesel
1370,New_Delhi,2017,Maruti,Vitara Brezza ,Manual,856899,37831,1,Diesel
1371,New_Delhi,2014,Ford,Ecosport  ,Manual,419699,60625,2,Diesel
1372,New_Delhi,2017,Maruti,Baleno  ,Automatic,613699,90438,1,Petrol
1373,New_Delhi,2015,Hyundai,Elite i20 ,Manual,465099,141436,3,Diesel
1374,New_Delhi,2013,Toyota,Fortuner  ,Automatic,1132399,197865,1,Diesel
1375,New_Delhi,2018,Maruti,Vitara Brezza ,Automatic,883499,55470,1,Diesel
1376,New_Delhi,2020,Maruti,S PRESSO ,Manual,451999,15523,1,Petrol
1377,New_Delhi,2018,Ford,Ecosport  ,Manual,816399,38694,1,Diesel
1378,New_Delhi,2019,Maruti,Vitara Brezza ,Manual,757899,50601,1,Diesel
1379,New_Delhi,2018,Ford,Ecosport  ,Manual,740399,22775,2,Petrol
1380,New_Delhi,2018,Ford,Ecosport  ,Manual,834499,33029,1,Diesel
1381,New_Delhi,2019,Hyundai,VENUE  ,Manual,867899,31472,1,Petrol
1382,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,715799,26769,1,Diesel
1383,New_Delhi,2015,Hyundai,Elite i20 ,Manual,491599,45710,1,Diesel
1384,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,715899,61639,1,Diesel
1385,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,696099,37191,1,Diesel
1386,New_Delhi,2018,Ford,Ecosport  ,Manual,755099,35898,1,Diesel
1387,New_Delhi,2016,Hyundai,Creta  ,Manual,792799,85153,1,Diesel
1388,New_Delhi,2015,Mahindra,XUV500  ,Manual,624799,64575,1,Diesel
1389,New_Delhi,2015,Maruti,Ritz  ,Manual,359399,60367,1,Diesel
1390,New_Delhi,2015,Ford,Ecosport  ,Manual,522599,41648,1,Diesel
1391,New_Delhi,2016,Mahindra,Scorpio  ,Manual,1151599,74906,1,Diesel
1392,New_Delhi,2017,Maruti,Vitara Brezza ,Manual,712399,28444,2,Diesel
1393,New_Delhi,2015,Maruti,Ciaz  ,Manual,487199,122636,1,Diesel
1394,New_Delhi,2014,Ford,Ecosport  ,Manual,430399,89391,1,Diesel
1395,New_Delhi,2019,Ford,Ecosport  ,Manual,867999,42698,1,Diesel
1396,New_Delhi,2015,Maruti,Ritz  ,Manual,354299,77213,1,Diesel
1397,New_Delhi,2015,Maruti,Swift  ,Manual,389999,49562,1,Diesel
1398,New_Delhi,2014,Hyundai,Elite i20 ,Manual,465899,49579,1,Diesel
1399,New_Delhi,2019,Maruti,Vitara Brezza ,Manual,747299,66221,1,Diesel
1400,New_Delhi,2014,Maruti,Swift Dzire ,Manual,418599,49750,1,Diesel
1401,New_Delhi,2016,Ford,Ecosport  ,Manual,531099,55500,1,Diesel
1402,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,697799,27613,1,Diesel
1403,New_Delhi,2014,Hyundai,Elite i20 ,Manual,447899,73060,1,Diesel
1404,New_Delhi,2016,Maruti,Ciaz  ,Manual,605099,75956,2,Diesel
1405,New_Delhi,2013,Mercedes,Benz E Class,Automatic,1245499,53334,1,Diesel
1406,New_Delhi,2018,Ford,Ecosport  ,Manual,819299,53046,1,Diesel
1407,New_Delhi,2017,Hyundai,Elite i20 ,Manual,645199,87049,1,Diesel
1408,New_Delhi,2015,Hyundai,Grand i10 ,Manual,367799,86870,2,Diesel
1409,New_Delhi,2019,Ford,Ecosport  ,Manual,837399,51505,2,Diesel
1410,New_Delhi,2013,Maruti,Swift  ,Manual,356799,77325,2,Diesel
1411,New_Delhi,2015,Maruti,Swift  ,Manual,396899,64492,1,Diesel
1412,New_Delhi,2013,Maruti,Swift Dzire ,Manual,350199,66564,1,Diesel
1413,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,692499,44409,1,Diesel
1414,New_Delhi,2017,Maruti,Swift  ,Manual,562899,47065,1,Diesel
1415,New_Delhi,2014,Toyota,Innova  ,Manual,698699,238600,1,Diesel
1416,New_Delhi,2016,Maruti,Swift  ,Manual,426699,106422,1,Diesel
1417,New_Delhi,2013,Toyota,Fortuner  ,Manual,1143599,117699,2,Diesel
1418,New_Delhi,2015,Maruti,Swift  ,Manual,440299,30766,1,Diesel
1419,New_Delhi,2015,Maruti,Swift  ,Manual,395599,46556,1,Diesel
1420,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,700199,63355,1,Diesel
1421,New_Delhi,2014,Maruti,Swift  ,Manual,369899,63661,1,Diesel
1422,New_Delhi,2015,Hyundai,i20 Active ,Manual,527199,58072,1,Diesel
1423,New_Delhi,2017,Maruti,Swift  ,Manual,488699,97705,1,Diesel
1424,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,651199,57235,1,Diesel
1425,New_Delhi,2017,Maruti,Swift  ,Manual,550699,52678,1,Diesel
1426,New_Delhi,2013,Maruti,Swift  ,Manual,316299,71378,1,Diesel
1427,New_Delhi,2015,Hyundai,Elite i20 ,Manual,485199,58342,2,Diesel
1428,New_Delhi,2015,Maruti,Swift  ,Manual,418499,47397,1,Diesel
1429,New_Delhi,2017,Maruti,Vitara Brezza ,Manual,749099,82799,1,Diesel
1430,New_Delhi,2014,Maruti,Swift  ,Manual,365399,55011,1,Diesel
1431,New_Delhi,2013,Ford,Ecosport  ,Manual,396999,85513,1,Diesel
1432,New_Delhi,2015,Maruti,Swift  ,Manual,439099,56690,1,Diesel
1433,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,649099,54880,1,Diesel
1434,New_Delhi,2015,Maruti,Swift  ,Manual,432499,69864,1,Diesel
1435,New_Delhi,2017,Maruti,Swift  ,Manual,486599,97684,1,Diesel
1436,New_Delhi,2017,Maruti,Vitara Brezza ,Manual,668499,66066,1,Diesel
1437,New_Delhi,2014,Maruti,Swift  ,Manual,390799,39381,1,Diesel
1438,New_Delhi,2017,Maruti,S Cross ,Manual,905199,40129,1,Diesel
1439,New_Delhi,2015,Maruti,Swift  ,Manual,457399,28321,1,Diesel
1440,New_Delhi,2014,Maruti,Swift  ,Manual,374699,61990,1,Diesel
1441,New_Delhi,2014,Maruti,Swift  ,Manual,358054,49443,2,Diesel
1442,New_Delhi,2014,Maruti,Swift  ,Manual,335799,107106,1,Diesel
1443,New_Delhi,2014,Maruti,Swift  ,Manual,392299,72498,1,Diesel
1444,New_Delhi,2015,Maruti,S Cross ,Manual,513699,83563,1,Diesel
1445,New_Delhi,2014,Maruti,Swift  ,Manual,369299,69784,1,Diesel
1446,New_Delhi,2015,Maruti,Swift  ,Manual,416399,57070,1,Diesel
1447,New_Delhi,2013,Maruti,Swift  ,Manual,339699,76942,1,Diesel
1448,New_Delhi,2016,Maruti,Vitara Brezza ,Manual,597999,98660,1,Diesel
1449,New_Delhi,2017,Maruti,Dzire  ,Manual,516699,90789,1,Diesel
1450,New_Delhi,2016,Maruti,S Cross ,Manual,590999,84004,1,Diesel
1451,New_Delhi,2013,Maruti,Swift  ,Manual,365499,77659,1,Diesel
1452,New_Delhi,2013,Maruti,Swift  ,Manual,325299,68431,1,Diesel
1453,New_Delhi,2015,Maruti,Swift  ,Manual,408499,104680,1,Diesel
1454,New_Delhi,2014,Maruti,Swift  ,Manual,351899,71940,1,Diesel
1455,New_Delhi,2015,Maruti,Swift  ,Manual,394599,76369,1,Diesel
1456,New_Delhi,2013,Maruti,Swift  ,Manual,322399,46222,1,Diesel
1457,New_Delhi,2014,Maruti,Swift  ,Manual,330599,82438,2,Diesel
1458,New_Delhi,2013,Maruti,Swift  ,Manual,330599,64844,1,Diesel
1459,New_Delhi,2015,Maruti,Swift  ,Manual,440199,65741,1,Diesel
1460,New_Delhi,2014,Maruti,Swift  ,Manual,408499,73330,1,Diesel
1461,New_Delhi,2014,Maruti,Swift  ,Manual,380399,33489,1,Diesel
1462,New_Delhi,2014,Toyota,Innova  ,Manual,947799,84262,1,Diesel
1463,New_Delhi,2011,Maruti,Wagon R 1.0,Manual,266099,54723,1,Petrol
1464,New_Delhi,2021,Hyundai,VENUE  ,Manual,1213499,2213,1,Diesel
1466,New_Delhi,2014,Nissan,Micra  ,Manual,275299,63433,1,Diesel
1467,New_Delhi,2010,Maruti,Wagon R 1.0,Manual,244099,48915,2,Petrol
1468,New_Delhi,2017,Hyundai,Creta  ,Manual,855999,78203,1,Diesel
1469,New_Delhi,2010,Honda,City  ,Manual,423899,34566,1,Petrol
1470,New_Delhi,2016,Tata,Tiago  ,Manual,391399,28153,1,Petrol
1471,New_Delhi,2013,Hyundai,i20  ,Manual,306299,29974,1,Diesel
1472,New_Delhi,2020,Tata,NEXON  ,Automatic,961299,46877,1,Petrol
1473,New_Delhi,2010,Hyundai,i10  ,Manual,235099,60584,1,Petrol
1474,New_Delhi,2012,Hyundai,Santro Xing ,Manual,221999,94113,1,Petrol
1475,New_Delhi,2017,Hyundai,Grand i10 ,Manual,486499,35853,1,Petrol
1476,New_Delhi,2018,Jeep,Compass  ,Manual,1270999,71745,1,Diesel
1477,New_Delhi,2016,Hyundai,Verna  ,Automatic,722399,37607,1,Petrol
1478,New_Delhi,2018,Hyundai,Creta  ,Manual,901199,31760,1,Diesel
1479,New_Delhi,2016,Hyundai,Grand i10 ,Manual,419299,34900,3,Petrol
