City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
Mumbai,2020,MG,MG HECTOR  ,Automatic,1810499,39123,1,Petrol
Mumbai,2020,MG,MG HECTOR  ,Automatic,1747175,58143,1,Petrol
Mumbai,2017,Honda,Honda City  ,Automatic,876899,49517,1,Petrol
Mumbai,2018,Honda,Honda WR-V  ,Manual,811999,57875,1,Petrol
Mumbai,2019,Maruti,Maruti IGNIS  ,Automatic,651299,25444,1,Petrol
Mumbai,2017,Maruti,Maruti IGNIS  ,Manual,467799,8225,1,Petrol
Mumbai,2019,Jeep,Jeep Compass  ,Automatic,2025399,25453,1,Petrol
Mumbai,2017,Maruti,Maruti IGNIS  ,Manual,499699,28680,1,Petrol
Mumbai,2015,Maruti,Maruti S Cross ,Manual,564599,121185,1,Diesel
Mumbai,2018,Ford,Ford Ecosport  ,Manual,810799,40270,1,Diesel
Mumbai,2020,KIA,KIA SELTOS  ,Automatic,1892599,6434,1,Petrol
Mumbai,2021,MG,MG HECTOR  ,Automatic,2011599,8077,1,Petrol
Mumbai,2018,Hyundai,Hyundai Tucson New ,Automatic,2162199,11114,1,Diesel
Mumbai,2018,Hyundai,Hyundai Verna  ,Automatic,1116299,29261,1,Petrol
Mumbai,2018,Toyota,Toyota YARIS  ,Manual,722299,29324,1,Petrol
Mumbai,2013,Maruti,Maruti Wagon R 1.0,Manual,296099,21902,1,Petrol
Mumbai,2017,Maruti,Maruti Alto 800 ,Manual,291099,20824,1,Petrol
Mumbai,2014,Hyundai,Hyundai i20  ,Manual,393149,40860,3,Petrol
Mumbai,2014,Ford,Ford Ecosport  ,Manual,479499,25976,1,Petrol
Mumbai,2017,Maruti,Maruti Ertiga  ,Manual,869499,26214,2,Diesel
Mumbai,2016,Hyundai,Hyundai Creta  ,Manual,793099,23212,2,Petrol
Mumbai,2020,Maruti,Maruti S PRESSO ,Manual,541299,16517,1,Petrol + CNG
New_Delhi,2014,Mercedes,Mercedes Benz C Class,Automatic,2133299,36806,1,Petrol
New_Delhi,2013,Mercedes,Mercedes Benz E Class,Automatic,1455599,42881,2,Diesel
New_Delhi,2021,Renault,Renault Kwid  ,Automatic,533299,3689,1,Petrol
New_Delhi,2021,Renault,Renault Kwid  ,Manual,500199,6962,1,Petrol
New_Delhi,2017,Jeep,Jeep Compass  ,Manual,1318099,55376,1,Diesel
New_Delhi,2016,Honda,Honda Jazz  ,Manual,476799,30237,2,Petrol
New_Delhi,2016,Maruti,Maruti Wagon R 1.0,Automatic,433799,21261,1,Petrol
New_Delhi,2020,Maruti,Maruti Baleno  ,Automatic,738299,16815,1,Petrol
New_Delhi,2020,Honda,Honda City  ,Automatic,1456371,9928,1,Petrol
New_Delhi,2016,Ford,Ford Ecosport  ,Manual,649099,46533,2,Petrol
New_Delhi,2018,Honda,Honda Amaze  ,Automatic,706199,29226,1,Petrol
New_Delhi,2018,Hyundai,Hyundai Elite i20 ,Manual,669299,30545,1,Diesel
New_Delhi,2012,Maruti,Maruti Swift  ,Manual,383499,95779,1,Petrol
New_Delhi,2018,Hyundai,Hyundai Elite i20 ,Manual,562119,44805,1,Petrol
New_Delhi,2017,Renault,Renault Kwid  ,Manual,326599,52904,1,Petrol
New_Delhi,2013,Hyundai,Hyundai i20  ,Manual,354299,78468,1,Diesel
New_Delhi,2018,Ford,Ford Ecosport  ,Manual,795499,28648,1,Petrol
New_Delhi,2020,Honda,Honda City  ,Automatic,1262499,31686,1,Petrol
New_Delhi,2020,Maruti,Maruti Baleno  ,Manual,694199,21463,1,Petrol
New_Delhi,2014,Toyota,Toyota Fortuner  ,Manual,1211899,175407,1,Diesel
New_Delhi,2018,Ford,Ford Ecosport  ,Manual,858399,32303,1,Diesel
New_Delhi,2014,Audi,Audi Q3  ,Manual,1136799,93819,1,Diesel
New_Delhi,2019,Maruti,Maruti Alto K10 ,Manual,410899,13274,1,Petrol
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,712399,36642,1,Diesel
New_Delhi,2020,Maruti,Maruti S PRESSO ,Manual,456099,11396,1,Petrol
New_Delhi,2015,Audi,Audi A6  ,Automatic,1995599,77157,2,Diesel
New_Delhi,2015,Audi,Audi A6  ,Automatic,1901999,39292,2,Diesel
New_Delhi,2017,Hyundai,Hyundai Elite i20 ,Manual,634899,85704,1,Diesel
New_Delhi,2014,Hyundai,Hyundai Elite i20 ,Manual,459599,72470,1,Diesel
New_Delhi,2017,Ford,Ford Ecosport  ,Manual,643199,78596,1,Diesel
New_Delhi,2013,Maruti,Maruti Swift  ,Manual,333399,103732,2,Diesel
New_Delhi,2015,Toyota,Toyota Fortuner  ,Automatic,1577799,90086,2,Diesel
New_Delhi,2018,Honda,Honda Jazz  ,Manual,601299,23733,2,Petrol
New_Delhi,2019,Hyundai,Hyundai Grand i10 ,Manual,511199,16327,1,Petrol
New_Delhi,2020,Maruti,Maruti Baleno  ,Manual,558599,35669,1,Petrol
New_Delhi,2014,Hyundai,Hyundai i10  ,Manual,340499,32525,1,Petrol
New_Delhi,2020,Mahindra,Mahindra XUV500  ,Automatic,1741699,19362,1,Diesel
New_Delhi,2021,Maruti,Maruti Alto  ,Manual,422999,2303,1,Petrol
New_Delhi,2017,Hyundai,Hyundai Elite i20 ,Manual,610399,35255,1,Petrol
New_Delhi,2015,Honda,Honda Brio  ,Automatic,458999,25981,2,Petrol
New_Delhi,2020,Mahindra,Mahindra Scorpio  ,Manual,1573999,25596,1,Diesel
New_Delhi,2019,MG,MG HECTOR  ,Automatic,1693899,25758,1,Petrol
New_Delhi,2014,Maruti,Maruti Swift  ,Manual,401299,61754,2,Petrol
New_Delhi,2021,Maruti,Maruti Vitara Brezza ,Manual,931299,7702,1,Petrol
New_Delhi,2017,Hyundai,Hyundai Elite i20 ,Manual,645799,11042,2,Petrol
New_Delhi,2018,Hyundai,Hyundai Creta  ,Manual,824999,65694,1,Diesel
New_Delhi,2018,Maruti,Maruti Baleno  ,Manual,585599,31879,1,Petrol
New_Delhi,2015,Hyundai,Hyundai Elite i20 ,Manual,512399,48732,2,Petrol
New_Delhi,2017,Honda,Honda City  ,Manual,778999,26236,1,Petrol
New_Delhi,2013,Hyundai,Hyundai i20  ,Manual,327599,32925,1,Diesel
New_Delhi,2015,Hyundai,Hyundai Elite i20 ,Manual,428399,53672,2,Diesel
New_Delhi,2018,Maruti,Maruti Dzire  ,Manual,642499,19063,2,Petrol
New_Delhi,2019,Maruti,Maruti Vitara Brezza ,Manual,793399,30594,1,Diesel
New_Delhi,2017,Maruti,Maruti Alto K10 ,Manual,350499,47808,1,Petrol
New_Delhi,2013,Maruti,Maruti Swift  ,Manual,335899,99646,2,Petrol
New_Delhi,2015,Hyundai,Hyundai Creta  ,Manual,753299,51726,1,Diesel
New_Delhi,2013,Hyundai,Hyundai i20  ,Manual,352999,57869,1,Diesel
New_Delhi,2013,Hyundai,Hyundai Verna  ,Manual,428699,75057,1,Diesel
New_Delhi,2015,Ford,Ford Ecosport  ,Manual,451299,79521,1,Diesel
New_Delhi,2013,Toyota,Toyota Innova  ,Manual,614599,121393,2,Diesel
New_Delhi,2014,Maruti,Maruti Swift Dzire ,Manual,380099,87532,1,Diesel
New_Delhi,2014,Maruti,Maruti Swift  ,Manual,349399,64646,1,Diesel
New_Delhi,2014,Toyota,Toyota Innova  ,Manual,788399,93758,1,Diesel
New_Delhi,2017,Maruti,Maruti Celerio  ,Manual,394655,6568,1,Petrol
New_Delhi,2019,Jeep,Jeep Compass  ,Manual,1962799,46400,1,Diesel
New_Delhi,2017,Datsun,Datsun Redi Go ,Manual,240399,51766,2,Petrol
New_Delhi,2020,Honda,Honda City  ,Manual,1134099,3627,1,Petrol
New_Delhi,2010,Honda,Honda City  ,Manual,417399,39307,1,Petrol
New_Delhi,2018,Hyundai,Hyundai Verna  ,Manual,1014699,48278,1,Diesel
New_Delhi,2021,Renault,Renault Kwid  ,Manual,477099,6382,1,Petrol
New_Delhi,2021,Tata,Tata Tiago  ,Automatic,710599,6568,1,Petrol
New_Delhi,2018,Honda,Honda Jazz  ,Automatic,691299,45945,1,Petrol
New_Delhi,2016,Maruti,Maruti Celerio  ,Automatic,386999,65871,2,Petrol
New_Delhi,2019,Maruti,Maruti Alto  ,Manual,401899,4210,1,Petrol
New_Delhi,2013,Hyundai,Hyundai i20  ,Manual,336499,64789,1,Diesel
New_Delhi,2020,Hyundai,Hyundai NEW SANTRO ,Manual,528599,3544,2,Petrol
New_Delhi,2014,Maruti,Maruti Swift  ,Manual,414999,29335,2,Petrol
New_Delhi,2015,Maruti,Maruti Celerio  ,Automatic,365799,122112,2,Petrol
New_Delhi,2017,Hyundai,Hyundai Elite i20 ,Manual,520499,39262,1,Petrol
New_Delhi,2017,Mahindra,Mahindra XUV500  ,Manual,982599,83356,2,Diesel
New_Delhi,2016,Ford,Ford Ecosport  ,Manual,702499,35037,1,Petrol
New_Delhi,2019,Hyundai,Hyundai NEW SANTRO ,Manual,490699,17034,1,Petrol
New_Delhi,2018,Maruti,Maruti Alto K10 ,Manual,361499,19270,2,Petrol
New_Delhi,2019,Maruti,Maruti Vitara Brezza ,Manual,803199,40785,1,Diesel
New_Delhi,2014,Audi,Audi A3  ,Automatic,1291799,51934,1,Diesel
New_Delhi,2016,Maruti,Maruti Baleno  ,Manual,587799,52334,1,Petrol
New_Delhi,2014,Maruti,Maruti Swift  ,Manual,413099,75514,1,Petrol
New_Delhi,2016,Mahindra,Mahindra Scorpio  ,Manual,1164599,43452,1,Diesel
New_Delhi,2018,Maruti,Maruti Vitara Brezza ,Manual,749399,49555,2,Diesel
New_Delhi,2018,Maruti,Maruti Alto K10 ,Manual,338999,43335,1,Petrol
New_Delhi,2015,Hyundai,Hyundai Creta  ,Manual,859099,56027,1,Diesel
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,680399,36693,1,Diesel
New_Delhi,2017,Hyundai,Hyundai Grand i10 ,Manual,488399,38771,1,Petrol
New_Delhi,2018,Ford,Ford Ecosport  ,Manual,894199,39714,1,Diesel
New_Delhi,2019,Maruti,Maruti Vitara Brezza ,Manual,844299,53954,1,Diesel
New_Delhi,2015,Maruti,Maruti Baleno  ,Manual,509505,76165,2,Diesel
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,690599,38144,1,Diesel
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,685299,31295,1,Diesel
New_Delhi,2013,Maruti,Maruti Ertiga  ,Manual,465899,161023,1,Diesel
New_Delhi,2017,Maruti,Maruti Vitara Brezza ,Manual,730999,47655,1,Diesel
New_Delhi,2017,Maruti,Maruti Vitara Brezza ,Manual,724999,55327,1,Diesel
New_Delhi,2017,Maruti,Maruti Vitara Brezza ,Manual,748899,53384,1,Diesel
New_Delhi,2013,Maruti,Maruti Swift  ,Manual,312499,82898,1,Diesel
New_Delhi,2014,Audi,Audi Q5  ,Automatic,1948299,32976,1,Diesel
New_Delhi,2018,Maruti,Maruti Alto 800 ,Manual,315799,54000,1,Petrol
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,696999,42160,1,Diesel
New_Delhi,2015,Maruti,Maruti S Cross ,Manual,629299,46911,1,Diesel
New_Delhi,2015,Maruti,Maruti Swift  ,Manual,452199,50020,1,Diesel
New_Delhi,2013,Hyundai,Hyundai Grand i10 ,Manual,339399,50837,2,Diesel
New_Delhi,2014,Maruti,Maruti Swift Dzire ,Manual,439299,76915,1,Diesel
New_Delhi,2016,Maruti,Maruti Ciaz  ,Manual,554399,88082,1,Diesel
New_Delhi,2015,Maruti,Maruti Ciaz  ,Manual,564599,76733,1,Diesel
New_Delhi,2015,Hyundai,Hyundai Elite i20 ,Manual,461099,93680,2,Diesel
New_Delhi,2017,Ford,Ford Ecosport  ,Manual,759899,46960,1,Diesel
New_Delhi,2015,Hyundai,Hyundai Grand i10 ,Manual,397599,73886,1,Diesel
New_Delhi,2015,Maruti,Maruti Swift  ,Manual,481899,53692,2,Diesel
New_Delhi,2014,Hyundai,Hyundai i20  ,Manual,363999,72830,1,Diesel
New_Delhi,2014,Honda,Honda City  ,Manual,474099,86299,1,Diesel
New_Delhi,2015,Hyundai,Hyundai Elite i20 ,Manual,491599,96101,1,Diesel
New_Delhi,2014,Ford,Ford Ecosport  ,Manual,431299,78344,1,Diesel
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,686599,57582,1,Diesel
New_Delhi,2017,Maruti,Maruti Vitara Brezza ,Manual,667988,67111,2,Diesel
New_Delhi,2014,Maruti,Maruti Swift  ,Manual,343199,59025,1,Diesel
New_Delhi,2015,Maruti,Maruti Swift  ,Manual,359499,68858,1,Diesel
New_Delhi,2015,Nissan,Nissan Terrano  ,Manual,495599,57003,1,Diesel
New_Delhi,2014,Ford,Ford Ecosport  ,Manual,448399,50969,2,Diesel
New_Delhi,2016,Maruti,Maruti Baleno  ,Manual,536399,55639,1,Diesel
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,684699,72145,1,Diesel
New_Delhi,2014,Maruti,Maruti Swift  ,Manual,393399,45784,1,Diesel
New_Delhi,2018,Maruti,Maruti Vitara Brezza ,Manual,771399,15957,1,Diesel
New_Delhi,2015,Maruti,Maruti Swift  ,Manual,384599,92528,1,Diesel
New_Delhi,2017,Ford,Ford Ecosport  ,Manual,607699,85698,1,Diesel
New_Delhi,2015,Maruti,Maruti Swift  ,Manual,436699,86812,1,Diesel
New_Delhi,2015,Maruti,Maruti Swift  ,Manual,436199,83576,1,Diesel
New_Delhi,2014,Maruti,Maruti Swift  ,Manual,393499,92143,1,Diesel
New_Delhi,2017,Maruti,Maruti S Cross ,Manual,777099,96675,2,Diesel
New_Delhi,2014,Toyota,Toyota Innova  ,Manual,965999,136746,1,Diesel
New_Delhi,2014,Toyota,Toyota Innova  ,Manual,989999,70007,1,Diesel
New_Delhi,2020,KIA,KIA SELTOS  ,Manual,1155299,12981,2,Petrol
New_Delhi,2020,Maruti,Maruti New Wagon-R ,Manual,453999,11731,3,Petrol
New_Delhi,2013,Jaguar,Jaguar XF  ,Automatic,1645899,28289,2,Diesel
New_Delhi,2019,Hyundai,Hyundai Elite i20 ,Manual,617899,22638,2,Petrol
New_Delhi,2011,Hyundai,Hyundai i10  ,Manual,288599,66782,2,Petrol
New_Delhi,2018,Renault,Renault Kwid  ,Manual,318799,20830,2,Petrol
New_Delhi,2016,Ford,Ford Ecosport  ,Automatic,684299,41253,1,Petrol
New_Delhi,2019,Mahindra,Mahindra XUV500  ,Manual,1408299,37503,1,Diesel
New_Delhi,2018,Maruti,Maruti Celerio  ,Manual,488499,12225,1,Petrol
New_Delhi,2020,MG,MG HECTOR  ,Automatic,1683899,8868,1,Petrol
New_Delhi,2020,Hyundai,Hyundai Creta  ,Manual,1200399,21031,1,Diesel
New_Delhi,2017,Renault,Renault Kwid  ,Manual,341099,30876,1,Petrol
New_Delhi,2018,Honda,Honda Amaze  ,Manual,693299,23859,1,Petrol
New_Delhi,2015,Hyundai,Hyundai Grand i10 ,Manual,408499,54106,1,Petrol
New_Delhi,2019,Maruti,Maruti Baleno  ,Manual,689199,26212,1,Petrol
New_Delhi,2017,Maruti,Maruti Dzire  ,Manual,641899,23319,1,Petrol
New_Delhi,2015,Hyundai,Hyundai Xcent  ,Manual,297799,69491,2,Diesel
New_Delhi,2018,Ford,Ford Ecosport  ,Manual,635899,75389,2,Petrol + CNG
New_Delhi,2016,Ford,Ford Ecosport  ,Manual,684999,8351,1,Petrol
New_Delhi,2019,Ford,Ford Ecosport  ,Manual,860999,11114,1,Petrol
New_Delhi,2016,Hyundai,Hyundai Grand i10 ,Manual,473199,45605,1,Petrol
New_Delhi,2014,Mahindra,Mahindra XUV500  ,Manual,497299,167105,1,Diesel
New_Delhi,2017,Hyundai,Hyundai Creta  ,Manual,783399,85928,1,Diesel
New_Delhi,2016,Maruti,Maruti Swift Dzire ,Manual,501899,79688,2,Diesel
New_Delhi,2014,Honda,Honda City  ,Manual,396099,137612,2,Diesel
New_Delhi,2014,Hyundai,Hyundai Elite i20 ,Manual,440299,39101,1,Diesel
New_Delhi,2013,Maruti,Maruti Swift  ,Manual,340099,30338,1,Diesel
New_Delhi,2014,Maruti,Maruti Swift Dzire ,Manual,470199,25744,1,Diesel
New_Delhi,2013,Maruti,Maruti Swift  ,Manual,343099,23952,1,Diesel
New_Delhi,2014,Ford,Ford Ecosport  ,Manual,389799,102593,1,Diesel
New_Delhi,2015,Maruti,Maruti Swift Dzire ,Manual,392799,75826,1,Diesel
New_Delhi,2015,Ford,Ford Figo Aspire ,Manual,378899,95302,1,Diesel
New_Delhi,2015,Hyundai,Hyundai Creta  ,Manual,719299,118048,1,Diesel
New_Delhi,2013,Maruti,Maruti Swift  ,Manual,353899,24700,1,Diesel
New_Delhi,2015,Maruti,Maruti Wagon R 1.0,Automatic,401599,35137,1,Petrol
New_Delhi,2020,Honda,Honda City  ,Manual,1333899,6629,1,Petrol
New_Delhi,2021,Renault,Renault TRIBER  ,Manual,652799,7950,1,Petrol
New_Delhi,2021,Tata,Tata NEXON  ,Manual,1345199,6247,1,Diesel
New_Delhi,2010,Maruti,Maruti Wagon R 1.0,Manual,260799,41971,1,Petrol
New_Delhi,2014,Audi,Audi A3  ,Automatic,1409299,34088,2,Diesel
New_Delhi,2018,Maruti,Maruti S Cross ,Manual,968499,55921,1,Diesel
New_Delhi,2021,Renault,Renault Kwid  ,Automatic,534699,5233,1,Petrol
New_Delhi,2014,Toyota,Toyota Innova  ,Manual,964299,82295,1,Diesel
New_Delhi,2020,Hyundai,Hyundai Grand i10 ,Manual,592299,13223,2,Petrol
New_Delhi,2018,Honda,Honda City  ,Automatic,926599,32309,1,Petrol
New_Delhi,2021,Maruti,Maruti Vitara Brezza ,Manual,910199,5287,1,Petrol
New_Delhi,2017,Maruti,Maruti Dzire  ,Manual,631299,18579,1,Petrol
New_Delhi,2016,Honda,Honda Brio  ,Manual,432699,23791,1,Petrol
New_Delhi,2021,Datsun,Datsun Redi Go ,Manual,473999,2848,1,Petrol
New_Delhi,2017,Renault,Renault Kwid  ,Manual,391599,15478,1,Petrol
New_Delhi,2014,Ford,Ford Ecosport  ,Manual,408299,156356,1,Diesel
New_Delhi,2019,MG,MG HECTOR  ,Automatic,1774199,12267,1,Petrol
New_Delhi,2016,Mahindra,Mahindra Bolero  ,Manual,587399,83798,1,Diesel
New_Delhi,2017,Jeep,Jeep Compass  ,Manual,972399,62443,1,Diesel
New_Delhi,2017,Hyundai,Hyundai Verna  ,Automatic,1024699,49358,1,Diesel
New_Delhi,2017,Jeep,Jeep Compass  ,Manual,1185099,76959,1,Diesel
New_Delhi,2011,Maruti,Maruti Swift  ,Manual,314199,23874,1,Petrol
New_Delhi,2015,Ford,Ford Ecosport  ,Automatic,620799,68344,1,Petrol
New_Delhi,2016,Maruti,Maruti Baleno  ,Automatic,541199,25949,2,Petrol
New_Delhi,2016,Hyundai,Hyundai Grand i10 ,Manual,428499,44857,2,Petrol
New_Delhi,2014,Volkswagen,Volkswagen Polo  ,Manual,424899,39308,1,Petrol
New_Delhi,2019,Maruti,Maruti Alto K10 ,Manual,415699,7166,1,Petrol
New_Delhi,2017,Renault,Renault Kwid  ,Manual,366199,24964,1,Petrol
New_Delhi,2014,Honda,Honda Brio  ,Automatic,441099,18551,1,Petrol
New_Delhi,2019,Honda,Honda Jazz  ,Automatic,845099,12740,1,Petrol
New_Delhi,2014,Toyota,Toyota Etios  ,Manual,475199,83786,2,Diesel
New_Delhi,2013,Toyota,Toyota Etios Liva ,Manual,280699,111761,1,Diesel
New_Delhi,2020,Tata,Tata ALTROZ  ,Manual,822499,10325,1,Petrol
New_Delhi,2016,Hyundai,Hyundai Elite i20 ,Manual,449699,97997,1,Petrol
New_Delhi,2015,Maruti,Maruti Wagon R 1.0,Manual,334299,49537,2,Petrol
New_Delhi,2019,Maruti,Maruti Baleno  ,Manual,668199,25920,1,Petrol
New_Delhi,2017,Renault,Renault Kwid  ,Manual,353499,32153,1,Petrol
New_Delhi,2019,Hyundai,Hyundai Creta  ,Manual,976499,71000,1,Diesel
New_Delhi,2020,Tata,Tata ALTROZ  ,Manual,830799,25150,1,Petrol
New_Delhi,2021,Tata,Tata Tiago  ,Automatic,684299,12299,1,Petrol
New_Delhi,2013,Hyundai,Hyundai i20  ,Manual,348599,121395,2,Diesel
New_Delhi,2015,Hyundai,Hyundai Eon  ,Manual,319399,51358,1,Petrol
New_Delhi,2017,Honda,Honda WR-V  ,Manual,695899,17884,2,Petrol
New_Delhi,2019,MG,MG HECTOR  ,Automatic,1678499,38644,1,Petrol
New_Delhi,2019,Maruti,Maruti Celerio  ,Manual,519399,43352,1,Petrol
New_Delhi,2018,Honda,Honda Jazz  ,Manual,579499,50246,2,Petrol
New_Delhi,2019,Hyundai,Hyundai VENUE  ,Manual,903399,34107,1,Diesel
New_Delhi,2020,Maruti,Maruti Vitara Brezza ,Automatic,1063999,17557,1,Petrol
New_Delhi,2020,Hyundai,Hyundai Creta  ,Automatic,1726699,41453,1,Diesel
New_Delhi,2019,Maruti,Maruti Baleno  ,Manual,682099,28999,1,Petrol
New_Delhi,2019,Honda,Honda City  ,Manual,907299,41091,1,Petrol
New_Delhi,2019,Maruti,Maruti Baleno  ,Manual,558999,24693,2,Petrol
New_Delhi,2015,Hyundai,Hyundai Creta  ,Manual,863399,69186,1,Petrol
New_Delhi,2018,Hyundai,Hyundai Creta  ,Automatic,1195799,28711,2,Petrol
New_Delhi,2015,Hyundai,Hyundai Creta  ,Manual,861599,49566,1,Petrol
New_Delhi,2017,Maruti,Maruti Alto K10 ,Manual,352499,37332,1,Petrol
New_Delhi,2016,Hyundai,Hyundai Grand i10 ,Manual,420799,80447,1,Petrol
New_Delhi,2019,Maruti,Maruti Alto K10 ,Manual,414699,12404,1,Petrol
New_Delhi,2021,Toyota,Toyota YARIS  ,Manual,944799,13490,1,Petrol
New_Delhi,2021,Maruti,Maruti S Cross ,Manual,1028899,10033,1,Petrol
New_Delhi,2015,Hyundai,Hyundai Creta  ,Manual,839379,71301,1,Petrol
New_Delhi,2018,Renault,Renault Kwid  ,Manual,347099,39207,1,Petrol
New_Delhi,2018,Maruti,Maruti Baleno  ,Automatic,719899,29117,1,Petrol
New_Delhi,2019,Maruti,Maruti XL6  ,Manual,1077199,17630,1,Petrol
New_Delhi,2021,Maruti,Maruti Alto  ,Manual,429299,5116,1,Petrol
New_Delhi,2016,Honda,Honda Jazz  ,Manual,530899,60539,1,Petrol
New_Delhi,2016,Ford,Ford Ecosport  ,Automatic,627299,51657,2,Petrol
New_Delhi,2016,Hyundai,Hyundai Grand i10 ,Manual,446699,46995,1,Petrol
New_Delhi,2018,Maruti,Maruti Baleno  ,Manual,627399,21569,1,Petrol
New_Delhi,2014,Honda,Honda Amaze  ,Manual,406199,85083,1,Petrol
New_Delhi,2019,Maruti,Maruti Alto  ,Manual,379499,23209,1,Petrol
New_Delhi,2018,Hyundai,Hyundai Elite i20 ,Manual,651799,37734,2,Petrol
New_Delhi,2017,Mahindra,Mahindra XUV500  ,Manual,1143899,27478,1,Diesel
New_Delhi,2016,Hyundai,Hyundai Grand i10 ,Manual,444299,66712,1,Petrol
New_Delhi,2021,Maruti,Maruti S PRESSO ,Manual,505599,4055,1,Petrol
New_Delhi,2015,Hyundai,Hyundai Elite i20 ,Manual,475399,66477,1,Petrol
New_Delhi,2018,Hyundai,Hyundai Creta  ,Manual,1083799,39473,1,Diesel
New_Delhi,2018,Maruti,Maruti IGNIS  ,Automatic,567899,17025,1,Petrol
New_Delhi,2020,Ford,Ford Ecosport  ,Automatic,1090869,11741,1,Petrol
New_Delhi,2015,Audi,Audi Q3  ,Automatic,1612199,51987,1,Diesel
New_Delhi,2016,Ford,Ford Ecosport  ,Automatic,672699,76874,1,Petrol
New_Delhi,2016,Audi,Audi Q3  ,Automatic,1921999,86395,1,Diesel
New_Delhi,2015,Hyundai,Hyundai Creta  ,Manual,771099,84649,2,Petrol
New_Delhi,2018,Ford,Ford Ecosport  ,Manual,821299,51332,1,Petrol
New_Delhi,2019,Ford,Ford Ecosport  ,Manual,774599,43463,1,Petrol
New_Delhi,2015,Hyundai,Hyundai Elite i20 ,Manual,398599,94365,3,Diesel
New_Delhi,2019,Maruti,Maruti Baleno  ,Manual,709899,33972,1,Petrol
New_Delhi,2019,Maruti,Maruti Vitara Brezza ,Manual,799899,24501,2,Diesel
New_Delhi,2013,Mahindra,Mahindra XUV500  ,Manual,525699,60607,1,Diesel
New_Delhi,2018,Maruti,Maruti Vitara Brezza ,Manual,679499,55051,2,Diesel
New_Delhi,2017,Maruti,Maruti Ciaz  ,Manual,652499,59411,1,Diesel
New_Delhi,2013,Maruti,Maruti Ertiga  ,Manual,430799,119443,3,Diesel
New_Delhi,2017,Maruti,Maruti Vitara Brezza ,Manual,856899,37831,1,Diesel
New_Delhi,2014,Ford,Ford Ecosport  ,Manual,419699,60625,2,Diesel
New_Delhi,2017,Maruti,Maruti Baleno  ,Automatic,613699,90438,1,Petrol
New_Delhi,2015,Hyundai,Hyundai Elite i20 ,Manual,465099,141436,3,Diesel
New_Delhi,2013,Toyota,Toyota Fortuner  ,Automatic,1132399,197865,1,Diesel
New_Delhi,2018,Maruti,Maruti Vitara Brezza ,Automatic,883499,55470,1,Diesel
New_Delhi,2020,Maruti,Maruti S PRESSO ,Manual,451999,15523,1,Petrol
New_Delhi,2018,Ford,Ford Ecosport  ,Manual,816399,38694,1,Diesel
New_Delhi,2019,Maruti,Maruti Vitara Brezza ,Manual,757899,50601,1,Diesel
New_Delhi,2018,Ford,Ford Ecosport  ,Manual,740399,22775,2,Petrol
New_Delhi,2018,Ford,Ford Ecosport  ,Manual,834499,33029,1,Diesel
New_Delhi,2019,Hyundai,Hyundai VENUE  ,Manual,867899,31472,1,Petrol
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,715799,26769,1,Diesel
New_Delhi,2015,Hyundai,Hyundai Elite i20 ,Manual,491599,45710,1,Diesel
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,715899,61639,1,Diesel
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,696099,37191,1,Diesel
New_Delhi,2018,Ford,Ford Ecosport  ,Manual,755099,35898,1,Diesel
New_Delhi,2016,Hyundai,Hyundai Creta  ,Manual,792799,85153,1,Diesel
New_Delhi,2015,Mahindra,Mahindra XUV500  ,Manual,624799,64575,1,Diesel
New_Delhi,2015,Maruti,Maruti Ritz  ,Manual,359399,60367,1,Diesel
New_Delhi,2015,Ford,Ford Ecosport  ,Manual,522599,41648,1,Diesel
New_Delhi,2016,Mahindra,Mahindra Scorpio  ,Manual,1151599,74906,1,Diesel
New_Delhi,2017,Maruti,Maruti Vitara Brezza ,Manual,712399,28444,2,Diesel
New_Delhi,2015,Maruti,Maruti Ciaz  ,Manual,487199,122636,1,Diesel
New_Delhi,2014,Ford,Ford Ecosport  ,Manual,430399,89391,1,Diesel
New_Delhi,2019,Ford,Ford Ecosport  ,Manual,867999,42698,1,Diesel
New_Delhi,2015,Maruti,Maruti Ritz  ,Manual,354299,77213,1,Diesel
New_Delhi,2015,Maruti,Maruti Swift  ,Manual,389999,49562,1,Diesel
New_Delhi,2014,Hyundai,Hyundai Elite i20 ,Manual,465899,49579,1,Diesel
New_Delhi,2019,Maruti,Maruti Vitara Brezza ,Manual,747299,66221,1,Diesel
New_Delhi,2014,Maruti,Maruti Swift Dzire ,Manual,418599,49750,1,Diesel
New_Delhi,2016,Ford,Ford Ecosport  ,Manual,531099,55500,1,Diesel
New_Delhi,2016,Maruti,Maruti Vitara Brezza ,Manual,697799,27613,1,Diesel
